,red,green,blue,white,total
107,118.48175648148148,125.18878148148148,105.82117777777778,19.10138888888889,349.49171574074074
108,118.2851495412844,125.05547247706421,105.61033853211009,19.017614678899083,348.9509605504587
109,118.15382727272727,124.88587545454546,105.93332363636364,18.966727272727272,348.97302636363634
110,118.40854954954955,125.14721801801802,106.13683603603603,19.18072072072072,349.69260360360363
111,118.38347767857142,125.03760803571429,106.35975982142857,19.12625,349.78084553571426
112,118.50258495575221,125.13222654867256,106.41093893805309,19.1429203539823,350.04575044247787
113,118.5540201754386,125.19970175438597,106.39655,19.188070175438597,350.15027192982456
114,118.56126347826087,125.2165695652174,106.32010782608695,19.184782608695652,350.0979408695652
115,118.4965025862069,125.09012327586207,106.64453706896552,19.098879310344827,350.2311629310345
116,118.38007692307693,124.98009316239316,106.4332111111111,18.98777777777778,349.7933811965812
117,118.33688389830509,124.9954906779661,106.40689237288136,18.958983050847458,349.7392669491525
118,118.51796470588235,125.2381462184874,106.47020420168067,19.14159663865546,350.2263151260504
119,118.39993416666667,125.07590166666667,106.36419666666667,19.0945,349.8400325
120,118.53357685950414,125.20072975206611,106.44757685950414,19.253719008264465,350.1818834710744
121,118.35943442622951,125.13482213114754,106.23473114754098,19.138360655737703,349.72898770491804
122,118.1258406504065,124.95102601626016,105.99807479674797,18.985365853658536,349.07494146341463
123,118.00250080645161,124.87599919354838,105.80202822580645,18.924596774193546,348.6805282258064
124,118.0312408,124.9380016,105.7485608,18.834799999999998,348.7178032
125,118.03938412698413,124.91514523809523,105.68754682539682,18.844285714285714,348.6420761904762
126,117.98906456692913,124.81112913385827,105.65623070866141,18.72251968503937,348.4564244094488
127,117.83337421875,124.66921015625,105.50821640625,18.66671875,348.01080078125
128,117.61831317829457,124.43960310077519,105.29879689922481,18.522093023255813,347.35671317829457
129,117.53924307692307,124.33861153846154,105.13013461538462,18.386538461538464,347.0079892307692
130,117.63379770992367,124.4463358778626,105.18207938931297,18.526259541984732,347.26221297709924
131,117.52967651515152,124.37652878787878,105.09534393939394,18.52810606060606,347.00154924242423
132,117.65512556390978,124.50756315789474,105.17722180451128,18.684887218045112,347.3399105263158
133,117.63485223880598,124.5619343283582,105.17727835820895,18.7455223880597,347.37406492537315
134,117.72120074074074,124.58201481481481,105.15691925925925,18.807111111111112,347.4601348148148
135,117.66664264705882,124.62684264705882,105.10648014705882,18.70139705882353,347.39996544117645
136,117.66691459854015,124.61214817518248,105.1249,18.713284671532847,347.40396277372264
137,117.55162028985507,124.55957608695653,105.02996304347826,18.722028985507247,347.14115942028985
138,117.56469784172661,124.51324028776979,105.3556928057554,18.656762589928057,347.4336309352518
139,117.59077785714285,124.56908428571428,105.30354571428572,18.621714285714287,347.46340785714284
140,117.63706028368794,124.55089290780141,105.2625219858156,18.60645390070922,347.45047517730495
141,117.60950422535211,124.48685774647888,105.20239154929577,18.53161971830986,347.29875352112674
142,117.70053566433566,124.59427062937063,105.2286020979021,18.642447552447553,347.52340839160837
143,117.74467083333333,124.59854236111111,105.27331666666667,18.62534722222222,347.61652986111113
144,117.8597151724138,124.69433931034483,105.42739172413793,18.636068965517243,347.9814462068966
145,117.81225205479453,124.53274109589042,105.4090609589041,18.65205479452055,347.75405410958905
146,117.80606530612245,124.5462918367347,105.41557414965986,18.661156462585033,347.767931292517
147,117.90702094594594,124.62443175675676,105.48821283783784,18.68554054054054,348.01966554054053
148,117.71873959731543,124.44916375838926,105.29710604026846,18.563355704697987,347.46500939597314
149,117.84533333333333,124.54810533333334,105.37898666666666,18.604666666666667,347.77242533333333
150,117.79193973509933,124.46263377483444,105.59024370860926,18.54774834437086,347.844817218543
151,117.78528223684211,124.44637565789473,105.61995526315789,18.538684210526316,347.85161315789475
152,117.616522875817,124.28415098039216,105.42872287581699,18.419150326797386,347.32939673202617
153,117.61890714285714,124.35650649350649,105.4522090909091,18.470194805194808,347.4276227272727
154,117.76589612903226,124.53052903225806,105.64329096774193,18.55716129032258,347.93971612903226
155,117.67692435897436,124.46595512820512,105.55082435897435,18.455897435897437,347.6937038461538
156,117.59228662420382,124.34706751592357,105.47649554140128,18.42643312101911,347.41584968152864
157,117.51651962025316,124.2670924050633,105.32024683544304,18.40753164556962,347.1038588607595
158,117.59208867924528,124.32472389937107,105.37967044025157,18.4551572327044,347.29648301886795
159,117.597560625,124.380231875,105.420981875,18.416625,347.398774375
160,117.65694844720497,124.47202422360249,105.425,18.422919254658385,347.55397267080747
161,117.69741358024692,124.5222549382716,105.47256049382716,18.40358024691358,347.6922290123457
162,117.61383190184048,124.3994509202454,105.33361226993866,18.299079754601227,347.34689509202457
163,117.57351768292683,124.29041463414634,105.54968048780488,18.225975609756098,347.413612804878
164,117.59435818181818,124.29320424242424,105.55793515151515,18.22381818181818,347.4454975757576
165,117.56794638554217,124.22003192771085,105.4814608433735,18.165722891566265,347.2694391566265
166,117.71240658682635,124.38433532934131,105.59601796407186,18.281676646706586,347.6927598802395
167,117.74041369047619,124.39215773809524,105.66191904761905,18.267857142857142,347.7944904761905
168,117.93502958579882,124.56144437869823,105.87795088757396,18.430650887573965,348.374424852071
169,118.00911705882353,124.65178588235294,105.89570235294117,18.525764705882352,348.5566052941177
170,118.01241637426901,124.68560350877193,105.84208304093568,18.496374269005848,348.54010292397663
171,117.99448662790698,124.67873837209302,105.81833720930233,18.4796511627907,348.49156220930234
172,117.9679901734104,124.66604393063584,105.72733352601156,18.4264161849711,348.3613676300578
173,118.10061206896552,124.78174482758621,105.84852471264368,18.491666666666667,348.7308816091954
174,118.01084171428572,124.76717314285715,105.75338971428572,18.39582857142857,348.5314045714286
175,118.16086931818182,124.92345681818182,105.86727386363637,18.480909090909094,348.9516
176,118.25409435028249,125.00064350282486,105.99128870056497,18.620847457627118,349.2460265536723
177,118.26410561797753,124.98393539325842,105.94939719101123,18.589887640449437,349.1974382022472
178,118.37370558659218,125.10492234636871,106.02018547486034,18.68391061452514,349.4988134078212
179,118.53369277777777,125.23370333333334,106.18461611111111,18.843,349.9520122222222
180,118.48781933701657,125.29155414364641,106.28559392265193,18.976850828729283,350.06496740331494
181,118.50702747252747,125.20817032967032,106.25382032967033,18.91456043956044,349.96901813186815
182,118.58934535519126,125.2907256830601,106.28380928961748,18.94568306010929,350.16388032786887
183,118.62495326086956,125.32925543478261,106.33230380434783,18.97929347826087,350.2865125
184,118.62770162162163,125.34403243243243,106.33311297297297,18.986054054054055,350.30484702702705
185,118.43778763440861,125.13705268817205,106.15186774193549,18.93704301075269,349.7267080645161
186,118.4266,125.13067379679144,106.07916042780748,18.978288770053474,349.63643422459893
187,118.38243404255319,125.09453404255319,105.99582021276596,18.91521276595745,349.47278829787234
188,118.38952063492063,125.10625767195768,105.9545783068783,18.91952380952381,349.45035661375664
189,118.28988473684211,124.98403052631579,105.87890315789474,18.85794736842105,349.15281842105264
190,118.19586910994765,124.93335183246073,105.79120680628272,18.828848167539267,348.9204277486911
191,118.2288671875,124.964278125,105.7677796875,18.897447916666664,348.960925
192,118.14474248704663,124.87406787564767,105.64662901554404,18.800673575129533,348.6654393782383
193,118.1499030927835,124.91065463917526,105.64679536082474,18.80979381443299,348.7073530927835
194,118.27192512820513,124.99608666666667,105.72073076923077,18.91323076923077,348.98874256410255
195,118.23495051020409,124.99424081632652,105.68937755102041,18.86795918367347,348.918568877551
196,118.12253807106599,124.93579340101523,105.62766345177666,18.8853807106599,348.6859949238579
197,118.02336666666666,124.84418838383839,105.52733131313131,18.845959595959595,348.3948863636364
198,117.96197185929648,124.7722623115578,105.44105326633166,18.760201005025127,348.17528743718594
199,117.930791,124.6900795,105.61933,18.71145,348.2402005
200,117.94527363184079,124.70544925373135,105.59338855721393,18.79323383084577,348.24411144278605
201,117.95698514851485,124.69505495049505,105.5900797029703,18.744158415841582,348.2421198019802
202,117.9227275862069,124.67753990147783,105.53215467980296,18.71384236453202,348.1324221674877
203,117.95388823529412,124.7512431372549,105.49764656862745,18.77813725490196,348.20277794117646
204,117.86338487804878,124.65044292682927,105.62769365853659,18.76136585365854,348.1415214634146
205,117.86276407766991,124.64938495145631,105.6259927184466,18.723592233009708,348.13814174757283
206,117.68021690821256,124.52705265700483,105.54264154589372,18.752850241545893,347.7499111111111
207,117.67762548076924,124.52449951923077,105.57307067307693,18.724471153846153,347.77519567307695
208,117.5882014354067,124.40938325358852,105.4486971291866,18.642105263157895,347.44628181818183
209,117.51319238095238,124.34357714285714,105.35558857142857,18.586190476190474,347.2123580952381
210,117.62204644549763,124.44290853080568,105.43294928909953,18.671563981042656,347.49790426540284
211,117.64130188679245,124.46664669811321,105.4173608490566,18.664056603773584,347.52530943396226
212,117.65000892018779,124.45318309859155,105.38401126760563,18.697183098591548,347.48720328638495
213,117.67897289719626,124.52324392523364,105.42439439252337,18.72897196261682,347.62661121495324
214,117.62964465116279,124.44004558139535,105.59665302325581,18.672511627906978,347.66634325581396
215,117.61834305555556,124.44636712962964,105.58372685185185,18.69185185185185,347.648437037037
216,117.62114331797235,124.45900506912443,105.62002811059908,18.695806451612903,347.70017649769585
217,117.64166330275229,124.49382385321101,105.61741513761469,18.73119266055046,347.75290229357796
218,117.69579634703196,124.55122602739726,105.63949771689498,18.76442922374429,347.8865200913242
219,117.70028863636364,124.55303136363636,105.63602272727273,18.779136363636365,347.8893427272727
220,117.71566561085973,124.60728461538461,105.66820135746606,18.800678733031674,347.9911515837104
221,117.64883018018018,124.53157522522523,105.83105810810811,18.760135135135137,348.0114635135135
222,117.58696188340807,124.46100762331838,105.76264125560539,18.72044843049327,347.81061076233186
223,117.59271160714286,124.448634375,105.74595535714286,18.787187499999998,347.7873013392857
224,117.52222311111112,124.42565733333333,105.6835928888889,18.734088888888888,347.63147333333336
225,117.46930663716815,124.38326150442478,105.62454203539824,18.72066371681416,347.4771101769912
226,117.44714008810573,124.34326211453744,105.57408017621145,18.70237885462555,347.36448237885463
227,117.46075526315789,124.33324517543859,105.6773947368421,18.69890350877193,347.4713951754386
228,117.47574454148472,124.33697554585153,105.6500768558952,18.648558951965065,347.46279694323147
229,117.44306652173913,124.28232608695652,105.81501391304347,18.64504347826087,347.54040652173916
230,117.47666753246753,124.3123632034632,105.83803030303031,18.675584415584414,347.627061038961
231,117.56200905172413,124.36825431034482,105.86027931034482,18.713275862068965,347.7905426724138
232,117.64638712446352,124.48352789699571,105.95508755364807,18.81862660944206,348.0850025751073
233,117.62251538461538,124.47335427350427,105.94994487179487,18.798119658119656,348.04581452991454
234,117.67541914893617,124.56160170212766,105.94250340425532,18.83459574468085,348.17952425531917
235,117.64944322033898,124.5295593220339,105.91318516949153,18.863347457627118,348.0921877118644
236,117.66888691983122,124.5353164556962,105.90873670886076,18.885527426160337,348.1129400843882
237,117.68458235294118,124.58140546218488,105.91009537815125,18.882100840336136,348.1760831932773
238,117.71863054393306,124.63599916317992,105.88962343096235,18.879748953974897,348.2442531380753
239,117.70565125,124.60062708333334,105.9017675,18.88383333333333,348.20804583333336
240,117.68928713692947,124.56940663900414,105.89662738589212,18.828340248962654,348.1553211618257
241,117.69189173553718,124.60529628099174,105.92177107438016,18.802603305785123,348.2189590909091
242,117.6662633744856,124.50410452674897,105.88838724279836,18.798477366255145,348.05875514403294
243,117.56256516393442,124.41773237704918,105.73008032786885,18.735122950819672,347.71037786885245
244,117.53415387755102,124.3717975510204,105.69157102040816,18.723877551020408,347.5975224489796
245,117.41161422764227,124.2354800813008,105.53907642276423,18.648170731707317,347.1861707317073
246,117.36570971659918,124.17566680161943,105.47594372469635,18.57570850202429,347.017320242915
247,117.37472056451612,124.18755927419355,105.46636008064516,18.583024193548386,347.0286399193548
248,117.4278016064257,124.23809759036145,105.49250040160642,18.65590361445783,347.1583995983936
249,117.4968928,124.2843308,105.5570008,18.72964,347.3382244
250,117.54502788844621,124.36388326693228,105.5466561752988,18.748685258964144,347.4555673306773
251,117.59679642857142,124.40800476190476,105.59292738095237,18.775555555555556,347.59772857142855
252,117.56331106719368,124.41157588932806,105.56939209486166,18.765256916996048,347.5442790513834
253,117.59215826771654,124.43271692913386,105.5643937007874,18.747952755905512,347.5892688976378
254,117.55846705882352,124.41929019607844,105.50302117647058,18.72219607843137,347.4807784313725
255,117.54374296875,124.393894921875,105.4618546875,18.7387890625,347.399492578125
256,117.59483618677042,124.4310373540856,105.48490972762646,18.796108949416343,347.5107832684825
257,117.60824689922481,124.47246240310078,105.52327054263566,18.81127906976744,347.60397984496126
258,117.54314131274131,124.41126177606178,105.43857142857142,18.79706563706564,347.3929745173745
259,117.53850115384616,124.44529423076924,105.39354153846153,18.839269230769233,347.37733692307694
260,117.47921111111111,124.40871915708813,105.34675363984674,18.81191570881226,347.23468390804595
261,117.52523969465649,124.47818816793892,105.34622900763358,18.846297709923665,347.349656870229
262,117.51855931558936,124.46734524714829,105.35422053231939,18.825209125475283,347.34012509505703
263,117.50497840909091,124.45012537878787,105.29622234848485,18.776818181818182,347.2513261363636
264,117.59306754716981,124.52476603773584,105.37278679245283,18.818943396226416,347.4906203773585
265,117.5942477443609,124.54454248120301,105.33161428571428,18.769436090225565,347.4704045112782
266,117.52290449438202,124.44085655430712,105.2665254681648,18.72992509363296,347.23028651685394
267,117.52294664179105,124.42511343283581,105.28524962686568,18.72313432835821,347.23330970149254
268,117.52425278810409,124.41796728624536,105.29074869888476,18.744609665427507,347.2329687732342
269,117.59038703703703,124.4796862962963,105.34539111111111,18.77274074074074,347.41546444444447
270,117.5807073800738,124.49492988929889,105.35537306273062,18.79188191881919,347.4310103321033
271,117.59300551470588,124.5542044117647,105.3331794117647,18.814301470588234,347.4803893382353
272,117.5229271062271,124.47916556776556,105.2676641025641,18.780586080586083,347.2697567765568
273,117.50439306569344,124.48705802919709,105.23550218978102,18.7220802919708,347.22695328467154
274,117.58594872727272,124.543828,105.27086618181818,18.81738181818182,347.4006429090909
275,117.59935471014492,124.58360253623188,105.27382898550725,18.8156884057971,347.45678623188405
276,117.55887653429603,124.5635036101083,105.24587292418772,18.763790613718413,347.3682530685921
277,117.53009892086331,124.51619856115109,105.23325863309353,18.729856115107914,347.27955611510794
278,117.51105089605734,124.4973899641577,105.20411111111112,18.676344086021505,347.21255197132615
279,117.52314678571429,124.49823892857142,105.23564535714286,18.70282142857143,347.25703107142857
280,117.56846975088968,124.56081565836298,105.2576409252669,18.714519572953737,347.38692633451956
281,117.51352978723405,124.5123464539007,105.21241631205673,18.72241134751773,347.2382925531915
282,117.52406219081271,124.53327667844523,105.19362614840989,18.71505300353357,347.25096501766785
283,117.5221647887324,124.53899471830987,105.19269542253521,18.726830985915495,347.25385492957747
284,117.5551649122807,124.57470350877193,105.21810596491228,18.7459649122807,347.3479743859649
285,117.58355839160839,124.59720664335664,105.22607132867132,18.74013986013986,347.4068363636364
286,117.54621707317074,124.60975609756098,105.18248013937283,18.699825783972127,347.3384533101045
287,117.50184513888888,124.55116354166667,105.283628125,18.686180555555556,347.33663680555554
288,117.46579965397923,124.48912006920415,105.41232283737024,18.64304498269896,347.3672425605536
289,117.45173379310344,124.4978248275862,105.40662413793103,18.641862068965516,347.35618275862066
290,117.3956673539519,124.41886597938144,105.32430068728522,18.58061855670103,347.13883402061856
291,117.43831095890411,124.45694452054795,105.34485753424657,18.644178082191782,347.24011301369865
292,117.44077815699659,124.48746894197953,105.33840750853243,18.588430034129694,347.26665460750854
293,117.45620918367347,124.50979727891156,105.33746836734694,18.574727891156463,347.303474829932
294,117.4613213559322,124.4782213559322,105.46367491525423,18.583728813559322,347.40321762711864
295,117.48986722972973,124.52268716216216,105.44880608108109,18.582195945945944,347.46136047297296
296,117.49543804713805,124.52112592592593,105.41220976430976,18.57747474747475,347.4287737373737
297,117.49905167785235,124.52808053691275,105.42048926174496,18.52771812080537,347.44762147651005
298,117.53983712374583,124.56845484949832,105.4514668896321,18.580735785953177,347.55975886287627
299,117.47395,124.533631,105.37917866666666,18.5266,347.38675966666665
300,117.42703953488372,124.50244019933555,105.35186677740863,18.482591362126247,347.28134651162793
